Year,School Name,DBN,School Code,School Level,Leadership,Teachers,Other Staff,American Indian/Alaskan Native (AI/AN) Count,AI/AN Average Years in Title,AI/AN Average Years at School,Asian Count,Asian Average Years in Title,Asian Average Years at School,Black/African American (B/AA) Count,B/AA Average Years in Title,B/AA Average Years at School,Hawaiian/Pacific Islander (H/PI) Count,H/PI Average Years in Title,H/PI Average Years at School,Hispanic Count,Hispanic Average Years in Title,Hispanic Average Years at School,White Count,White Average Years in Title,White Average Years at School,Multiple Count,Multiple Average Years in Title,Multiple Average Years at School,Unknown/Other (U/O) Count,U/O Average Years in Title,U/O Average Years at School
2021,HIGH SCHOOL FOR LAW  ADVOCACY AND COMMUNITY JUSTIC,71M492,M492,HIGH SCHOOL,3,26,7,*,,,6,12.4,6.4,*,,,*,,,*,,,16,12.6,9.6,*,,,*,,
2021,HIGH SCHOOL OF ARTS AND TECHNOLOGY,71M494,M494,HIGH SCHOOL,4,35,9,*,,,*,,,6,8.8,1.6,*,,,7,13.7,4.2,16,9.7,3.8,*,,,*,,
2021,PARK EAST HIGH SCHOOL,71M495,M495,HIGH SCHOOL,3,31,4,*,,,*,,,*,,,*,,,*,,,22,11.7,8.5,*,,,*,,
2021,UNITY CENTER FOR URBAN TECHNOLOGIES,71M500,M500,HIGH SCHOOL,3,17,5,*,,,*,,,*,,,*,,,10,6.7,6.0,*,,,*,,,*,,
2021,EDWARD A. REYNOLDS WEST SIDE HIGH SCHOOL,71M505,M505,HIGH SCHOOL,3,33,12,*,,,*,,,6,14.8,9.1,*,,,6,8.2,5.9,16,17.8,12.7,*,,,*,,
2021,URBAN ASSEMBLY GATEWAY SCHOOL FOR TECHNOLOGY,71M507,M507,HIGH SCHOOL,2,33,8,*,,,6,6.7,4.5,7,7.9,5.6,*,,,*,,,15,8.1,5.2,*,,,*,,
2021,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,71M515,M515,HIGH SCHOOL,3,32,7,*,,,13,11.2,10.6,*,,,*,,,5,6.7,4.9,10,15.0,12.8,*,,,*,,
2021,TALENT UNLIMITED HIGH SCHOOL,71M519,M519,HIGH SCHOOL,3,35,7,*,,,5,6.5,3.3,*,,,*,,,*,,,22,11.9,7.7,*,,,*,,
2021,MURRY BERGTRAUM HIGH SCHOOL FOR BUSINESS CAREERS,71M520,M520,HIGH SCHOOL,1,11,6,*,,,*,,,*,,,*,,,*,,,5,16.9,7.6,*,,,*,,
2021,JACQUELINE KENNEDY ONASSIS HIGH SCHOOL,71M529,M529,HIGH SCHOOL,2,18,3,*,,,*,,,*,,,*,,,5,17.7,8.2,9,16.7,8.4,*,,,*,,
2021,REPERTORY COMPANY HIGH SCHOOL FOR THEATRE ARTS,71M531,M531,HIGH SCHOOL,3,16,5,*,,,*,,,*,,,*,,,*,,,11,6.6,3.1,*,,,*,,
2021,UNION SQUARE ACADEMY FOR HEALTH SCIENCES,71M533,M533,HIGH SCHOOL,3,30,6,*,,,6,7.4,4.6,*,,,*,,,6,6.8,5.3,14,8.2,5.0,*,,,*,,
2021,HARVEST COLLEGIATE HIGH SCHOOL,71M534,M534,HIGH SCHOOL,3,36,4,*,,,*,,,5,8.9,2.4,*,,,6,8.0,4.7,19,10.3,4.7,*,,,*,,
2021,A. PHILIP RANDOLPH CAMPUS HIGH SCHOOL,71M540,M540,HIGH SCHOOL,9,85,22,*,,,6,10.8,6.8,14,11.9,5.2,*,,,29,11.3,6.0,29,12.6,6.6,*,,,5,6.7,4.9
2021,MANHATTAN / HUNTER SCIENCE HIGH SCHOOL,71M541,M541,HIGH SCHOOL,3,25,4,*,,,6,11.1,7.7,*,,,*,,,*,,,14,10.9,8.7,*,,,*,,
2021,MANHATTAN BRIDGES HIGH SCHOOL,71M542,M542,HIGH SCHOOL,3,31,5,*,,,*,,,*,,,*,,,19,11.0,7.2,8,10.2,7.7,*,,,*,,
2021,NEW DESIGN HIGH SCHOOL,71M543,M543,HIGH SCHOOL,3,41,7,*,,,*,,,*,,,*,,,5,5.8,0.6,30,9.4,6.3,*,,,*,,
2021,INDEPENDENCE HIGH SCHOOL,71M544,M544,HIGH SCHOOL,3,22,5,*,,,*,,,5,13.0,6.4,*,,,5,14.5,6.3,9,12.6,6.8,*,,,*,,
2021,HIGH SCHOOL FOR DUAL LANGUAGE AND ASIAN STUDIES,71M545,M545,HIGH SCHOOL,2,19,4,*,,,7,10.3,8.5,*,,,*,,,*,,,10,8.2,7.8,*,,,*,,
2021,LIBERTY HIGH SCHOOL ACADEMY FOR NEWCOMERS,71M550,M550,HIGH SCHOOL,3,25,7,*,,,*,,,*,,,*,,,8,15.0,9.0,11,11.2,6.4,*,,,*,,
2021,URBAN ASSEMBLY NEW YORK HARBOR SCHOOL,71M551,M551,HIGH SCHOOL,4,40,10,*,,,*,,,*,,,*,,,*,,,28,10.0,5.5,*,,,*,,
2021,GREGORIO LUPERON HIGH SCHOOL FOR SCIENCE AND MATHE,71M552,M552,HIGH SCHOOL,4,32,7,*,,,5,9.1,7.0,*,,,*,,,19,15.4,9.1,*,,,*,,,*,,
2021,CENTRAL PARK EAST HIGH SCHOOL,71M555,M555,HIGH SCHOOL,3,32,6,*,,,*,,,*,,,*,,,*,,,23,11.2,9.3,*,,,*,,
2021,HIGH SCHOOL M560 - CITY AS SCHOOL,71M560,M560,HIGH SCHOOL,4,35,11,*,,,*,,,8,19.1,8.1,*,,,8,10.7,3.1,16,17.4,9.3,*,,,*,,
2021,URBAN ACADEMY LABORATORY HIGH SCHOOL,71M565,M565,HIGH SCHOOL,1,15,3,*,,,*,,,5,17.3,14.3,*,,,*,,,8,21.8,18.6,*,,,*,,
2021,SATELLITE ACADEMY HIGH SCHOOL,71M570,M570,HIGH SCHOOL,2,13,7,*,,,*,,,*,,,*,,,*,,,6,13.4,6.3,*,,,*,,
2021,MANHATTAN COMPREHENSIVE NIGHT AND DAY HIGH SCHOOL,71M575,M575,HIGH SCHOOL,5,40,13,*,,,7,12.8,9.8,*,,,*,,,5,12.3,11.4,24,12.7,8.8,*,,,*,,
2021,RICHARD R. GREEN HIGH SCHOOL OF TEACHING,71M580,M580,HIGH SCHOOL,2,22,5,*,,,*,,,*,,,*,,,*,,,18,18.0,14.2,*,,,*,,
2021,HARVEY MILK HIGH SCHOOL,71M586,M586,HIGH SCHOOL,2,9,3,*,,,*,,,*,,,*,,,*,,,6,7.0,5.3,*,,,*,,
2021,THE HIGH SCHOOL OF FASHION INDUSTRIES,71M600,M600,HIGH SCHOOL,11,96,17,*,,,10,13.1,9.2,7,11.0,5.4,*,,,15,13.0,10.5,59,10.5,7.4,*,,,5,6.7,6.0
2021,HUMANITIES PREPARATORY ACADEMY,71M605,M605,HIGH SCHOOL,2,20,4,*,,,*,,,5,14.8,8.2,*,,,*,,,8,8.3,3.4,*,,,*,,
2021,CHELSEA CAREER AND TECHNICAL EDUCATION HIGH SCHOOL,71M615,M615,HIGH SCHOOL,3,32,10,*,,,5,9.2,4.8,8,17.3,8.6,*,,,5,3.4,2.4,14,17.6,12.1,*,,,*,,
2021,ART AND DESIGN HIGH SCHOOL,71M630,M630,HIGH SCHOOL,7,95,21,*,,,13,8.6,5.6,16,9.7,5.0,*,,,13,6.2,4.0,50,9.8,8.5,*,,,*,,
2021,CASCADES HIGH SCHOOL,71M650,M650,HIGH SCHOOL,2,12,3,*,,,*,,,*,,,*,,,*,,,6,6.6,3.1,*,,,*,,
2021,LIFE SCIENCES SECONDARY SCHOOL,71M655,M655,HIGH SCHOOL,2,30,6,*,,,5,11.7,11.5,*,,,*,,,*,,,18,9.0,5.9,*,,,*,,
2021,HERITAGE SCHOOL  THE,71M680,M680,HIGH SCHOOL,3,21,4,*,,,5,10.5,6.3,*,,,*,,,*,,,9,6.3,5.1,*,,,*,,
2021,HIGH SCHOOL FOR MATHEMATICS  SCIENCE AND ENGINEERI,71M692,M692,HIGH SCHOOL,2,30,6,*,,,*,,,*,,,*,,,*,,,20,15.2,12.2,*,,,*,,
2021,BARD HIGH SCHOOL EARLY COLLEGE,71M696,M696,HIGH SCHOOL,3,37,7,*,,,7,9.4,8.3,*,,,*,,,*,,,22,12.0,8.1,*,,,*,,
2021,BRONX ENGINEERING AND TECHNOLOGY ACADEMY,72X213,X213,HIGH SCHOOL,2,29,6,*,,,*,,,15,14.2,5.8,*,,,*,,,7,15.3,6.1,*,,,*,,
2021,BRONX COLLEGIATE ACADEMY,72X227,X227,HIGH SCHOOL,3,28,10,*,,,*,,,8,11.5,5.6,*,,,6,9.0,6.5,12,9.5,7.8,*,,,*,,
2021,THE MARIE CURIE SCHOOL FOR MEDICINE  NURSING  AND,72X237,X237,HIGH SCHOOL,2,27,8,*,,,*,,,*,,,*,,,*,,,19,10.3,6.6,*,,,*,,
2021,METROPOLITAN HIGH SCHOOL  THE,72X248,X248,HIGH SCHOOL,3,25,5,*,,,*,,,11,8.7,2.3,*,,,5,13.4,3.5,7,10.3,3.6,*,,,*,,
2021,BRONX HEALTH SCIENCES HIGH SCHOOL,72X249,X249,HIGH SCHOOL,2,16,3,*,,,*,,,6,17.9,11.0,*,,,*,,,7,9.8,8.0,*,,,*,,
2021,EXIMIUS COLLEGE PREPARATORY ACADEMY: A COLLEGE BOA,72X250,X250,HIGH SCHOOL,3,30,7,*,,,*,,,5,14.3,4.9,*,,,6,12.2,5.2,16,9.9,6.0,*,,,*,,
2021,EXPLORATIONS ACADEMY H.S.,72X251,X251,HIGH SCHOOL,1,29,10,*,,,*,,,9,9.4,1.6,*,,,14,7.1,3.9,6,12.9,9.5,*,,,*,,
2021,MOTT HALL BRONX HIGH SCHOOL,72X252,X252,HIGH SCHOOL,2,27,5,*,,,*,,,7,5.4,2.9,*,,,6,4.2,2.5,11,9.9,6.0,*,,,*,,
2021,BRONX HIGH SCHOOL FOR WRITING AND COMMUNICATION AR,72X253,X253,HIGH SCHOOL,3,19,7,*,,,*,,,8,13.1,7.9,*,,,*,,,7,13.4,7.7,*,,,*,,
2021,H.E.R.O. HIGH (HEALTH  EDUCATION  AND RESEARCH OCC,72X259,X259,HIGH SCHOOL,3,43,5,*,,,*,,,11,8.4,3.7,*,,,6,4.4,4.2,21,6.4,3.5,*,,,*,,
2021,BRONX CENTER FOR SCIENCE AND MATHEMATICS,72X260,X260,HIGH SCHOOL,4,31,7,*,,,*,,,*,,,*,,,6,7.2,5.2,17,9.0,6.1,*,,,*,,
2021,VALIDUS PREPARATORY ACADEMY,72X263,X263,HIGH SCHOOL,3,26,8,*,,,*,,,11,7.3,4.9,*,,,*,,,8,6.9,6.6,*,,,*,,
2021,BRONX ACADEMY FOR SOFTWARE ENGINEERING (BASE),72X264,X264,HIGH SCHOOL,2,36,11,*,,,*,,,9,8.7,4.3,*,,,8,10.8,4.1,14,8.0,5.0,*,,,*,,
2021,BRONX LAB SCHOOL,72X265,X265,HIGH SCHOOL,3,30,7,*,,,*,,,8,14.2,9.3,*,,,*,,,16,10.3,6.2,*,,,*,,
2021,KINGSBRIDGE INTERNATIONAL HIGH SCHOOL,72X268,X268,HIGH SCHOOL,3,31,8,*,,,*,,,*,,,*,,,14,12.9,6.1,13,12.0,6.1,*,,,*,,
2021,ACADEMY FOR SCHOLARSHIP AND ENTREPRENEURSHIP: A CO,72X270,X270,HIGH SCHOOL,3,28,8,*,,,*,,,13,11.5,7.3,*,,,*,,,8,14.6,4.2,*,,,*,,
2021,HIGH SCHOOL OF COMPUTERS AND TECHNOLOGY,72X275,X275,HIGH SCHOOL,4,33,13,*,,,*,,,6,11.4,8.9,*,,,*,,,17,16.6,8.5,*,,,*,,
2021,WOMEN'S ACADEMY OF EXCELLENCE,72X282,X282,HIGH SCHOOL,2,20,6,*,,,*,,,6,19.0,9.6,*,,,*,,,7,12.9,3.4,*,,,*,,
2021,BRONX SCHOOL OF LAW AND FINANCE,72X284,X284,HIGH SCHOOL,3,25,11,*,,,*,,,*,,,*,,,5,13.0,8.0,12,11.5,5.3,*,,,*,,
2021,COLLEGIATE INSTITUTE FOR MATH AND SCIENCE,72X288,X288,HIGH SCHOOL,4,32,6,*,,,*,,,12,11.8,2.8,*,,,8,16.4,3.1,9,8.4,5.3,*,,,*,,
2021,BRONX ACADEMY OF HEALTH CAREERS,72X290,X290,HIGH SCHOOL,3,24,3,*,,,*,,,14,13.2,9.1,*,,,*,,,5,12.7,6.4,*,,,*,,
2021,RENAISSANCE HIGH SCHOOL FOR MUSICAL THEATER AND TH,72X293,X293,HIGH SCHOOL,4,32,7,*,,,*,,,*,,,*,,,10,8.8,3.5,13,6.2,5.0,*,,,*,,
2021,MORRIS ACADEMY FOR COLLABORATIVE STUDIES,72X297,X297,HIGH SCHOOL,4,34,9,*,,,*,,,5,10.1,9.8,*,,,9,5.0,2.9,15,7.2,5.9,*,,,*,,
2021,ASTOR COLLEGIATE ACADEMY,72X299,X299,HIGH SCHOOL,3,32,6,*,,,*,,,10,9.3,3.0,*,,,*,,,17,12.7,8.6,*,,,*,,
2021,MILLENNIUM ART ACADEMY,72X312,X312,HIGH SCHOOL,3,35,8,*,,,*,,,6,11.2,6.6,*,,,11,10.0,4.5,17,13.4,7.8,*,,,*,,
2021,PROVIDING URBAN LEARNERS SUCCESS IN EDUCATION HIGH,72X319,X319,HIGH SCHOOL,1,13,3,*,,,*,,,*,,,*,,,*,,,9,17.0,9.5,*,,,*,,
2021,PELHAM LAB HIGH SCHOOL,72X320,X320,HIGH SCHOOL,3,37,12,*,,,5,6.5,3.2,10,5.2,2.8,*,,,9,5.9,3.2,13,9.3,4.0,*,,,*,,
2021,DREAMYARD PREPARATORY SCHOOL,72X329,X329,HIGH SCHOOL,2,24,5,*,,,*,,,*,,,*,,,7,6.1,4.6,11,10.2,6.3,*,,,*,,
2021,INTERNATIONAL COMMUNITY HIGH SCHOOL,72X334,X334,HIGH SCHOOL,2,28,12,*,,,6,11.0,8.2,*,,,*,,,9,9.9,5.9,10,10.8,6.4,*,,,*,,
2021,SCHUYLERVILLE PREPARATORY HIGH SCHOOL,72X348,X348,HIGH SCHOOL,3,26,6,*,,,*,,,*,,,*,,,7,8.9,4.3,9,9.1,3.7,*,,,*,,
2021,BRONX RIVER HIGH SCHOOL,72X349,X349,HIGH SCHOOL,3,35,11,*,,,*,,,*,,,*,,,9,8.2,2.6,20,9.7,4.2,*,,,*,,
2021,BRONX COLLABORATIVE HIGH SCHOOL,72X351,X351,HIGH SCHOOL,3,45,8,*,,,*,,,5,8.2,1.8,*,,,10,4.7,3.6,23,10.6,3.2,*,,,*,,
2021,WORLD VIEW HIGH SCHOOL,72X353,X353,HIGH SCHOOL,4,48,14,*,,,*,,,*,,,*,,,12,5.2,3.1,31,4.1,2.8,*,,,*,,
2021,ACADEMY FOR LANGUAGE AND TECHNOLOGY,72X365,X365,HIGH SCHOOL,2,25,4,*,,,*,,,*,,,*,,,14,6.6,3.4,10,4.5,4.5,*,,,*,,
2021,KNOWLEDGE AND POWER PREPARATORY ACADEMY INTERNATIO,72X374,X374,HIGH SCHOOL,3,26,8,*,,,*,,,*,,,*,,,5,9.5,5.1,15,6.8,5.6,*,,,*,,
2021,BRONX COMMUNITY HIGH SCHOOL,72X377,X377,HIGH SCHOOL,2,13,2,*,,,*,,,5,20.0,8.8,*,,,*,,,*,,,*,,,*,,
2021,JILL CHAIFETZ TRANSFER HIGH SCHOOL,72X379,X379,HIGH SCHOOL,2,17,3,*,,,*,,,*,,,*,,,*,,,10,12.7,6.3,*,,,*,,
2021,BRONX HAVEN HIGH SCHOOL,72X381,X381,HIGH SCHOOL,2,15,2,*,,,*,,,*,,,*,,,6,6.1,2.8,5,7.7,6.0,*,,,*,,
2021,PAN AMERICAN INTERNATIONAL HIGH SCHOOL AT MONROE,72X388,X388,HIGH SCHOOL,2,35,5,*,,,*,,,*,,,*,,,16,7.6,5.3,16,7.9,4.0,*,,,*,,
2021,ENGLISH LANGUAGE LEARNERS AND INTERNATIONAL SUPPOR,72X397,X397,HIGH SCHOOL,3,22,9,*,,,*,,,*,,,*,,,6,13.9,3.9,14,8.9,4.3,*,,,*,,
2021,BRONX INTERNATIONAL HIGH SCHOOL,72X403,X403,HIGH SCHOOL,4,27,10,*,,,9,13.5,5.8,*,,,*,,,5,7.7,2.6,10,7.4,2.9,*,,,*,,
2021,SCHOOL FOR EXCELLENCE,72X404,X404,HIGH SCHOOL,2,20,8,*,,,*,,,8,17.9,9.7,*,,,*,,,6,10.3,7.8,*,,,*,,
2021,HERBERT H. LEHMAN HIGH SCHOOL,72X405,X405,HIGH SCHOOL,6,73,25,*,,,7,4.9,4.9,*,,,*,,,17,10.3,9.0,42,12.0,10.4,*,,,*,,
2021,BRONX HIGH SCHOOL OF BUSINESS,72X412,X412,HIGH SCHOOL,3,31,10,*,,,*,,,8,17.2,10.2,*,,,11,8.5,2.6,11,7.4,5.1,*,,,*,,
2021,BRONX HIGH SCHOOL FOR THE VISUAL ARTS,72X418,X418,HIGH SCHOOL,4,33,9,*,,,*,,,13,9.7,4.8,*,,,5,9.0,8.1,10,9.5,5.4,*,,,*,,
2021,COMMUNITY SCHOOL FOR SOCIAL JUSTICE,72X427,X427,HIGH SCHOOL,3,24,8,*,,,*,,,*,,,*,,,6,6.9,6.4,13,10.7,7.1,*,,,*,,
2021,BRONX BRIDGES HIGH SCHOOL,72X432,X432,HIGH SCHOOL,3,28,9,*,,,*,,,*,,,*,,,12,4.0,3.3,12,3.6,3.1,*,,,*,,
2021,HIGH SCHOOL FOR TEACHING AND THE PROFESSIONS,72X433,X433,HIGH SCHOOL,3,30,11,*,,,*,,,*,,,*,,,13,14.1,5.8,12,15.8,10.8,*,,,*,,
2021,BELMONT PREPARATORY HIGH SCHOOL,72X434,X434,HIGH SCHOOL,2,29,10,*,,,*,,,8,14.6,8.4,*,,,8,15.6,6.1,11,13.9,10.8,*,,,*,,
2021,FORDHAM HIGH SCHOOL FOR THE ARTS,72X437,X437,HIGH SCHOOL,2,29,8,*,,,*,,,6,1.3,1.1,*,,,*,,,18,4.9,3.4,*,,,*,,
2021,FORDHAM LEADERSHIP ACADEMY,72X438,X438,HIGH SCHOOL,3,27,6,*,,,*,,,*,,,*,,,10,4.5,2.5,12,7.4,3.7,*,,,*,,
2021,BRONX HIGH SCHOOL FOR LAW AND COMMUNITY SERVICE,72X439,X439,HIGH SCHOOL,3,33,7,*,,,*,,,6,11.4,7.6,*,,,6,17.7,8.6,15,9.3,7.4,*,,,*,,
2021,DEWITT CLINTON HIGH SCHOOL,72X440,X440,HIGH SCHOOL,8,79,17,*,,,*,,,16,8.9,6.6,*,,,23,6.0,4.2,34,8.8,6.5,*,,,*,,
2021,CELIA CRUZ BRONX HIGH SCHOOL OF MUSIC  THE,72X442,X442,HIGH SCHOOL,3,31,11,*,,,*,,,7,15.8,10.5,*,,,11,9.4,7.0,12,11.6,9.0,*,,,*,,
2021,THE BRONX HIGH SCHOOL OF SCIENCE,72X445,X445,HIGH SCHOOL,9,133,25,*,,,22,7.6,7.1,*,,,*,,,14,9.9,8.4,85,11.9,9.4,*,,,8,10.0,9.6
2021,ARTURO A. SCHOMBURG SATELLITE ACADEMY BRONX,72X446,X446,HIGH SCHOOL,2,16,4,*,,,*,,,6,2.5,2.5,*,,,*,,,*,,,*,,,*,,
2021,GOTHAM COLLABORATIVE HIGH SCHOOL,72X452,X452,HIGH SCHOOL,3,42,11,*,,,*,,,11,16.0,2.8,*,,,14,12.2,4.3,11,11.9,5.6,*,,,*,,
2021,HARRY S TRUMAN HIGH SCHOOL,72X455,X455,HIGH SCHOOL,10,131,34,*,,,*,,,30,10.8,8.6,*,,,23,12.0,8.2,70,10.7,8.8,*,,,*,,
2021,MOTT HAVEN VILLAGE PREPARATORY HIGH SCHOOL,72X473,X473,HIGH SCHOOL,3,22,9,*,,,*,,,*,,,*,,,*,,,16,7.7,6.2,*,,,*,,
2021,MARBLE HILL HIGH SCHOOL FOR INTERNATIONAL STUDIES,72X477,X477,HIGH SCHOOL,3,32,9,*,,,*,,,*,,,*,,,9,10.7,6.6,16,12.1,7.7,*,,,*,,
2021,THE CINEMA SCHOOL,72X478,X478,HIGH SCHOOL,3,25,5,*,,,*,,,7,3.0,2.7,*,,,*,,,11,6.6,4.5,*,,,*,,
2021,BRONX CAREER AND COLLEGE PREPARATORY HIGH SCHOOL,72X479,X479,HIGH SCHOOL,2,23,10,*,,,*,,,7,5.9,2.9,*,,,8,7.2,3.6,7,11.6,3.3,*,,,*,,
2021,BRONX REGIONAL HIGH SCHOOL,72X480,X480,HIGH SCHOOL,2,12,5,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,
2021,UNIVERSITY HEIGHTS SECONDARY SCHOOL,72X495,X495,HIGH SCHOOL,3,30,8,*,,,*,,,9,10.2,9.5,*,,,9,12.4,10.4,9,10.0,9.3,*,,,*,,
2021,BRONXDALE HIGH SCHOOL,72X508,X508,HIGH SCHOOL,3,44,7,*,,,*,,,8,5.6,3.5,*,,,10,4.7,3.2,23,6.7,4.5,*,,,*,,
2021,HIGH SCHOOL OF LANGUAGE AND INNOVATION,72X509,X509,HIGH SCHOOL,3,32,7,*,,,*,,,*,,,*,,,7,9.3,3.2,16,8.5,4.8,*,,,*,,
2021,BRONX ENVISION ACADEMY,72X511,X511,HIGH SCHOOL,3,36,9,*,,,*,,,8,8.0,3.9,*,,,11,11.3,5.1,13,8.2,4.5,*,,,*,,
2021,NEW WORLD HIGH SCHOOL,72X513,X513,HIGH SCHOOL,3,25,7,*,,,*,,,*,,,*,,,5,8.0,7.7,16,8.6,8.3,*,,,*,,
2021,THE BRONXWOOD PREPARATORY ACADEMY,72X514,X514,HIGH SCHOOL,3,23,6,*,,,*,,,*,,,*,,,5,10.4,6.6,13,8.2,8.0,*,,,*,,
2021,FREDERICK DOUGLASS ACADEMY III SECONDARY SCHOOL,72X517,X517,HIGH SCHOOL,2,29,4,*,,,*,,,11,9.5,6.4,*,,,8,8.0,5.0,7,11.2,7.4,*,,,*,,
2021,THE METROPOLITAN SOUNDVIEW HIGH SCHOOL,72X521,X521,HIGH SCHOOL,3,35,8,*,,,*,,,9,8.1,3.7,*,,,9,9.6,4.8,16,9.7,3.8,*,,,*,,
2021,BRONX DESIGN AND CONSTRUCTION ACADEMY,72X522,X522,HIGH SCHOOL,3,34,14,*,,,*,,,14,14.0,5.1,*,,,5,17.5,5.1,10,5.3,3.2,*,,,*,,
2021,CROTONA INTERNATIONAL HIGH SCHOOL,72X524,X524,HIGH SCHOOL,3,23,4,*,,,7,10.9,4.6,*,,,*,,,6,8.4,4.0,9,5.6,3.7,*,,,*,,
2021,BRONX LEADERSHIP ACADEMY HIGH SCHOOL,72X525,X525,HIGH SCHOOL,3,34,15,*,,,6,6.0,5.3,14,6.4,4.6,*,,,6,7.4,5.9,6,3.3,2.1,*,,,*,,
2021,BRONX LEADERSHIP ACADEMY II HIGH SCHOOL,72X527,X527,HIGH SCHOOL,4,41,13,*,,,*,,,19,8.5,5.0,*,,,6,8.1,3.4,15,9.0,5.4,*,,,*,,
2021,LONGWOOD PREPARATORY ACADEMY,72X530,X530,HIGH SCHOOL,3,27,11,*,,,*,,,9,11.1,3.6,*,,,7,4.4,2.4,8,7.6,4.2,*,,,*,,
2021,PELHAM PREPARATORY ACADEMY,72X542,X542,HIGH SCHOOL,3,31,5,*,,,*,,,*,,,*,,,11,14.1,9.7,15,9.3,6.4,*,,,*,,
2021,HIGH SCHOOL FOR VIOLIN AND DANCE,72X543,X543,HIGH SCHOOL,3,17,4,*,,,*,,,*,,,*,,,*,,,5,15.0,5.7,*,,,*,,
2021,HIGH SCHOOL FOR CONTEMPORARY ARTS,72X544,X544,HIGH SCHOOL,3,29,9,*,,,*,,,7,21.8,10.4,*,,,9,19.6,8.1,10,20.7,6.8,*,,,*,,
2021,BRONX AEROSPACE HIGH SCHOOL,72X545,X545,HIGH SCHOOL,2,19,8,*,,,*,,,7,15.4,8.2,*,,,*,,,9,13.8,5.0,*,,,*,,
2021,BRONX THEATRE HIGH SCHOOL,72X546,X546,HIGH SCHOOL,3,23,9,*,,,*,,,6,13.3,4.4,*,,,5,14.1,8.4,11,12.3,8.8,*,,,*,,
2021,CAREERS IN SPORTS HIGH SCHOOL,72X548,X548,HIGH SCHOOL,3,38,9,*,,,*,,,10,15.3,6.7,*,,,13,12.2,6.2,11,18.5,9.0,*,,,*,,
2021,DISCOVERY HIGH SCHOOL,72X549,X549,HIGH SCHOOL,3,31,7,*,,,5,13.4,9.6,*,,,*,,,6,12.7,8.1,14,8.4,5.9,*,,,*,,
2021,HIGH SCHOOL OF WORLD CULTURES,72X550,X550,HIGH SCHOOL,2,30,7,*,,,*,,,*,,,*,,,13,9.8,5.8,9,6.5,6.1,*,,,*,,
2021,MOTT HAVEN COMMUNITY HIGH SCHOOL,72X557,X557,HIGH SCHOOL,3,21,5,*,,,*,,,8,13.3,3.4,*,,,6,11.8,5.5,5,16.3,4.7,*,,,*,,
2021,WESTCHESTER SQUARE ACADEMY,72X558,X558,HIGH SCHOOL,3,33,10,*,,,*,,,*,,,*,,,13,6.2,2.8,12,5.0,2.0,*,,,*,,
2021,BRONX COMPASS HIGH SCHOOL,72X561,X561,HIGH SCHOOL,4,30,9,*,,,*,,,11,17.2,2.9,*,,,9,10.7,3.9,7,7.4,3.0,*,,,*,,
2021,CLAREMONT INTERNATIONAL HS,72X564,X564,HIGH SCHOOL,2,26,9,*,,,*,,,*,,,*,,,6,10.2,4.6,16,7.9,5.1,*,,,*,,
2021,HIGH SCHOOL FOR ENERGY AND TECHNOLOGY,72X565,X565,HIGH SCHOOL,3,34,15,*,,,*,,,16,11.1,3.1,*,,,8,8.3,2.9,8,8.4,3.0,*,,,*,,
2021,ALFRED E. SMITH CAREER AND TECHNICAL EDUCATION HIG,72X600,X600,HIGH SCHOOL,5,38,11,*,,,5,13.8,12.5,9,21.6,20.1,*,,,14,14.6,12.0,10,11.9,7.2,*,,,*,,
2021,HEALTH OPPORTUNITIES HIGH SCHOOL,72X670,X670,HIGH SCHOOL,4,32,10,*,,,*,,,7,7.3,5.1,*,,,6,13.9,10.3,11,10.5,6.9,*,,,*,,
2021,FANNIE LOU HAMER FREEDOM HIGH SCHOOL,72X682,X682,HIGH SCHOOL,4,35,11,*,,,*,,,*,,,*,,,11,9.6,6.8,20,11.4,8.2,*,,,*,,
2021,WINGS ACADEMY,72X684,X684,HIGH SCHOOL,3,26,8,*,,,*,,,14,15.5,10.8,*,,,*,,,6,11.9,10.7,*,,,*,,
2021,HIGH SCHOOL OF AMERICAN STUDIES AT LEHMAN COLLEGE,72X696,X696,HIGH SCHOOL,2,25,3,*,,,*,,,*,,,*,,,5,21.1,5.9,14,17.4,14.0,*,,,*,,
2021,PATHWAYS IN TECHNOLOGY EARLY COLLEGE HIGH SCHOOL (,73K122,K122,HIGH SCHOOL,4,31,13,*,,,*,,,22,12.2,4.2,*,,,*,,,8,14.7,6.4,*,,,*,,
2021,THE BROOKLYN SCHOOL FOR MATH AND RESEARCH,73K168,K168,HIGH SCHOOL,3,22,4,*,,,5,6.4,3.9,6,11.5,4.2,*,,,*,,,5,4.1,4.6,*,,,*,,
2021,INTERNATIONAL HIGH SCHOOL AT LAFAYETTE,73K337,K337,HIGH SCHOOL,3,23,5,*,,,9,11.3,5.3,*,,,*,,,*,,,11,10.1,8.1,*,,,*,,
2021,HIGH SCHOOL OF SPORTS MANAGEMENT,73K348,K348,HIGH SCHOOL,3,20,5,*,,,*,,,7,15.4,6.8,*,,,*,,,9,4.6,2.1,*,,,*,,
2021,URBAN ASSEMBLY SCHOOL OF MUSIC AND ART,73K350,K350,HIGH SCHOOL,3,13,3,*,,,*,,,*,,,*,,,*,,,6,7.4,5.8,*,,,*,,
