Year,School Name,DBN,School Code,School Level,Leadership,Teachers,Other Staff,Male Count,Male Average Years in Title,Male Average Years at School,Female Count,Female Average Years in Title,Female Average Years at School
2021,CLAREMONT INTERNATIONAL HS,72X564,X564,HIGH SCHOOL,2,26,9,10,9.2,5.5,16,6.9,4.4
2021,HIGH SCHOOL FOR ENERGY AND TECHNOLOGY,72X565,X565,HIGH SCHOOL,3,34,15,18,10.3,2.8,16,8.2,3
2021,ALFRED E. SMITH CAREER AND TECHNICAL EDUCATION HIG,72X600,X600,HIGH SCHOOL,5,38,11,20,18.9,15.9,18,11.6,9.2
2021,HEALTH OPPORTUNITIES HIGH SCHOOL,72X670,X670,HIGH SCHOOL,4,32,10,12,8.9,7,20,10.2,6.5
2021,FANNIE LOU HAMER FREEDOM HIGH SCHOOL,72X682,X682,HIGH SCHOOL,4,35,11,9,10,7.6,26,9.8,6.9
2021,WINGS ACADEMY,72X684,X684,HIGH SCHOOL,3,26,8,11,13.2,11.3,15,13.2,8.8
2021,HIGH SCHOOL OF AMERICAN STUDIES AT LEHMAN COLLEGE,72X696,X696,HIGH SCHOOL,2,25,3,11,18.1,12.3,14,16.9,9.5
2021,PATHWAYS IN TECHNOLOGY EARLY COLLEGE HIGH SCHOOL (,73K122,K122,HIGH SCHOOL,4,31,13,18,12.8,5.7,13,13.4,3.8
2021,THE BROOKLYN SCHOOL FOR MATH AND RESEARCH,73K168,K168,HIGH SCHOOL,3,22,4,13,6.9,3.7,9,5.4,3.9
2021,INTERNATIONAL HIGH SCHOOL AT LAFAYETTE,73K337,K337,HIGH SCHOOL,3,23,5,5,12.8,6.8,18,9.5,6.9
2021,HIGH SCHOOL OF SPORTS MANAGEMENT,73K348,K348,HIGH SCHOOL,3,20,5,10,9.7,3.9,10,7.2,4.8
2021,URBAN ASSEMBLY SCHOOL OF MUSIC AND ART,73K350,K350,HIGH SCHOOL,3,13,3,*,,,*,,
2021,ACADEMY FOR EXCELLENCE IN LEADERSHIP,73K403,K403,HIGH SCHOOL,3,23,14,9,4.7,3.8,14,7.3,5
2021,MIDWOOD HIGH SCHOOL,73K405,K405,HIGH SCHOOL,15,203,47,86,13.8,11.1,117,11,8
2021,ACADEMY OF HOSPITALITY AND TOURISM,73K408,K408,HIGH SCHOOL,2,18,5,5,6.8,3.7,13,8.1,2.8
2021,BROOKLYN COMMUNITY ARTS & MEDIA HIGH SCHOOL (BCAM),73K412,K412,HIGH SCHOOL,2,48,9,16,10.3,5.2,32,10.6,4.6
2021,SCIENCE SKILLS CENTER HIGH SCHOOL FOR SCIENCE  TEC,73K419,K419,HIGH SCHOOL,3,37,11,21,11.6,7.4,16,13.2,6.6
2021,JAMES MADISON HIGH SCHOOL,73K425,K425,HIGH SCHOOL,10,212,65,82,12.1,7.9,130,13.3,9.8
2021,BROOKLYN INTERNATIONAL HIGH SCHOOL,73K439,K439,HIGH SCHOOL,2,24,3,12,13.3,9.4,12,8.2,8.1
2021,NEW UTRECHT HIGH SCHOOL,73K445,K445,HIGH SCHOOL,12,204,54,73,12.9,10.3,131,11.7,9.3
2021,BROOKLYN PREPARATORY HIGH SCHOOL,73K488,K488,HIGH SCHOOL,3,35,6,12,11,6.1,23,8.6,5.2
2021,BROOKLYN COLLEGIATE: A COLLEGE BOARD SCHOOL,73K493,K493,HIGH SCHOOL,3,29,7,17,7.2,3.4,12,10.4,4.3
2021,FDNY - CAPTAIN VERNON A. RICHARD HIGH SCHOOL FOR F,73K502,K502,HIGH SCHOOL,2,20,6,5,9.2,5.3,15,9.5,5.5
2021,HIGH SCHOOL FOR CIVIL RIGHTS,73K504,K504,HIGH SCHOOL,3,21,5,9,13.3,5.6,12,11,5.8
2021,FRANKLIN DELANO ROOSEVELT HIGH SCHOOL,73K505,K505,HIGH SCHOOL,12,206,69,90,13.2,10.5,116,9.5,7.5
2021,PERFORMING ARTS AND TECHNOLOGY HIGH SCHOOL,73K507,K507,HIGH SCHOOL,3,26,6,10,10.3,8.2,16,9.3,5.8
2021,WORLD ACADEMY FOR TOTAL COMMUNITY HEALTH HIGH SCHO,73K510,K510,HIGH SCHOOL,2,15,5,5,15.6,6.7,10,9.1,5.1
2021,FREDERICK DOUGLASS ACADEMY VII HIGH SCHOOL,73K514,K514,HIGH SCHOOL,2,14,6,5,14.3,7.7,9,12.1,5.1
2021,INTERNATIONAL HIGH SCHOOL AT PROSPECT HEIGHTS,73K524,K524,HIGH SCHOOL,3,26,7,9,9.9,7.7,17,10.4,7.3
2021,EDWARD R. MURROW HIGH SCHOOL,73K525,K525,HIGH SCHOOL,14,204,60,81,14.5,10.5,123,15,11.3
2021,THE HIGH SCHOOL FOR GLOBAL CITIZENSHIP,73K528,K528,HIGH SCHOOL,1,13,6,7,8.7,6.2,6,7.1,5.4
2021,SCHOOL FOR HUMAN RIGHTS  THE,73K531,K531,HIGH SCHOOL,2,22,13,8,17.3,4.8,14,13.8,5.5
2021,LEON M. GOLDSTEIN HIGH SCHOOL FOR THE SCIENCES,73K535,K535,HIGH SCHOOL,3,57,27,31,15.6,8.7,26,12.8,8.7
2021,HIGH SCHOOL FOR YOUTH AND COMMUNITY DEVELOPMENT AT,73K537,K537,HIGH SCHOOL,4,24,15,14,9.4,5.5,10,9.2,4.7
2021,HIGH SCHOOL FOR SERVICE & LEARNING AT ERASMUS,73K539,K539,HIGH SCHOOL,3,20,8,11,13,6.5,9,7.2,6.5
2021,JOHN DEWEY HIGH SCHOOL,73K540,K540,HIGH SCHOOL,12,137,29,80,13.1,8.4,57,10.9,8.6
2021,EBC HIGH SCHOOL FOR PUBLIC SERVICE - BUSHWICK,73K545,K545,HIGH SCHOOL,3,37,10,20,10.7,9.9,17,9.2,8.1
2021,HIGH SCHOOL FOR PUBLIC SERVICE: HEROES OF TOMORROW,73K546,K546,HIGH SCHOOL,3,29,9,11,16.8,8.8,18,9.4,5.3
2021,BROOKLYN ACADEMY OF SCIENCE AND THE ENVIRONMENT,73K547,K547,HIGH SCHOOL,2,20,7,7,14.2,10.6,13,12.2,7
2021,BROOKLYN SCHOOL FOR MUSIC & THEATRE,73K548,K548,HIGH SCHOOL,3,18,5,8,9.1,7.4,10,13.2,4.3
2021,THE BROOKLYN SCHOOL FOR SOCIAL JUSTICE,73K549,K549,HIGH SCHOOL,3,30,12,14,8.6,5.4,16,8.1,6.2
2021,THE ACADEMY OF URBAN PLANNING AND ENGINEERING,73K552,K552,HIGH SCHOOL,3,26,7,9,10.8,7.5,17,7.9,5.7
2021,BROOKLYN ACADEMY HIGH SCHOOL,73K553,K553,HIGH SCHOOL,2,11,4,*,,,*,,
2021,BROOKLYN COLLEGE ACADEMY,73K555,K555,HIGH SCHOOL,4,33,6,13,9.4,6.4,20,9.2,8.2
2021,BUSHWICK LEADERS HIGH SCHOOL FOR ACADEMIC EXCELLEN,73K556,K556,HIGH SCHOOL,3,30,15,19,6.2,3.6,11,6.9,3.8
2021,IT TAKES A VILLAGE ACADEMY,73K563,K563,HIGH SCHOOL,4,34,17,13,10.7,7.7,21,14.6,6.3
2021,BUSHWICK COMMUNITY HIGH SCHOOL,73K564,K564,HIGH SCHOOL,4,13,5,*,,,*,,
2021,BROOKLYN COMMUNITY HIGH SCHOOL FOR EXCELLENCE AND,73K566,K566,HIGH SCHOOL,2,16,9,6,14.9,8.4,10,10,7.6
2021,BROOKLYN THEATRE ARTS HIGH SCHOOL,73K567,K567,HIGH SCHOOL,3,24,5,8,13.9,6.1,16,11.1,4.5
2021,KURT HAHN EXPEDITIONARY LEARNING SCHOOL,73K569,K569,HIGH SCHOOL,2,21,12,5,11,4,16,7.4,3.3
2021,VICTORY COLLEGIATE HIGH SCHOOL,73K576,K576,HIGH SCHOOL,1,24,8,7,10.1,4.3,17,11,4.2
2021,BROOKLYN BRIDGE ACADEMY,73K578,K578,HIGH SCHOOL,2,15,3,5,11,6.4,10,13.6,7.1
2021,MULTICULTURAL HIGH SCHOOL,73K583,K583,HIGH SCHOOL,2,22,5,9,9.8,6.6,13,3.5,3.7
2021,KHALIL GIBRAN INTERNATIONAL ACADEMY,73K592,K592,HIGH SCHOOL,2,19,4,5,6.2,4,14,9.2,5.5
2021,GOTHAM PROFESSIONAL ARTS ACADEMY,73K594,K594,HIGH SCHOOL,1,12,4,6,11.3,8.3,6,12.7,4.3
2021,BEDFORD ACADEMY HIGH SCHOOL,73K595,K595,HIGH SCHOOL,2,22,7,7,12.1,10,15,13.6,5.8
2021,CLARA BARTON HIGH SCHOOL,73K600,K600,HIGH SCHOOL,9,77,44,32,13.6,9.1,45,13.8,8.3
2021,ORIGINS HIGH SCHOOL,73K611,K611,HIGH SCHOOL,3,34,10,17,7.9,4.6,17,5.1,3.2
2021,TRANSIT TECH CAREER AND TECHNICAL EDUCATION HIGH S,73K615,K615,HIGH SCHOOL,5,60,19,35,16,9.8,25,12.2,6.9
2021,BROOKLYN HIGH SCHOOL FOR LEADERSHIP AND COMMUNITY,73K616,K616,HIGH SCHOOL,3,17,3,9,10.5,5.1,8,9.3,5.3
2021,HIGH SCHOOL FOR INNOVATION IN ADVERTISING AND MEDI,73K617,K617,HIGH SCHOOL,3,23,7,10,6.1,4.3,13,8.7,3.2
2021,ACADEMY OF INNOVATIVE TECHNOLOGY,73K618,K618,HIGH SCHOOL,3,33,9,18,7.5,7.2,15,6.6,4.9
2021,CULTURAL ACADEMY FOR THE ARTS AND SCIENCES,73K629,K629,HIGH SCHOOL,3,22,8,11,13.9,5.9,11,8.4,3.9
2021,PROFESSIONAL PATHWAYS HIGH SCHOOL,73K630,K630,HIGH SCHOOL,2,17,3,9,8.6,5,8,10.8,4.8
2021,HIGH SCHOOL FOR MEDICAL PROFESSIONS,73K633,K633,HIGH SCHOOL,3,28,6,11,11.4,6.7,17,11.9,6.1
2021,OLYMPUS ACADEMY,73K635,K635,HIGH SCHOOL,2,17,4,5,8.2,7.8,12,8.4,5.5
2021,ACADEMY FOR CONSERVATION AND THE ENVIRONMENT,73K637,K637,HIGH SCHOOL,3,26,9,10,6.4,5,16,5.2,3
2021,BROOKLYN LAB SCHOOL,73K639,K639,HIGH SCHOOL,4,34,11,10,13.9,3.4,24,11.1,4.4
2021,URBAN ACTION ACADEMY,73K642,K642,HIGH SCHOOL,3,18,7,8,15.5,4.2,10,13.8,3.7
2021,BROOKLYN DEMOCRACY ACADEMY,73K643,K643,HIGH SCHOOL,1,14,4,8,7.3,4.3,6,14.1,1.3
2021,ASPIRATIONS DIPLOMA PLUS HIGH SCHOOL,73K646,K646,HIGH SCHOOL,4,19,3,9,9.5,5.6,10,18.4,5
2021,CYPRESS HILLS COLLEGIATE PREPARATORY SCHOOL,73K659,K659,HIGH SCHOOL,3,26,5,9,8.7,6.3,17,6.9,4.2
2021,W. H. MAXWELL CAREER AND TECHNICAL EDUCATION HIGH,73K660,K660,HIGH SCHOOL,2,38,21,10,15.9,9.8,28,16.7,13.3
2021,SUNSET PARK HIGH SCHOOL,73K667,K667,HIGH SCHOOL,6,102,18,41,7.3,5.3,61,8.2,5.9
2021,BENJAMIN BANNEKER ACADEMY,73K670,K670,HIGH SCHOOL,4,48,11,17,11.1,7,30,14.6,8
2021,SCHOOL FOR CLASSICS HIGH SCHOOL,73K683,K683,HIGH SCHOOL,2,21,7,7,12.1,4.1,14,9.4,5.2
2021,MILLENNIUM BROOKLYN HS,73K684,K684,HIGH SCHOOL,4,62,11,22,8.1,5.6,40,8.5,5.1
2021,TEACHERS PREPARATORY HIGH SCHOOL,73K697,K697,HIGH SCHOOL,2,19,8,6,16,8.6,13,15.4,9.7
2021,BROOKLYN INSTITUTE FOR LIBERAL ARTS,73K745,K745,HIGH SCHOOL,4,29,10,10,4.4,4.4,19,5,3.1
2021,ACADEMY FOR HEALTH CAREERS,73K751,K751,HIGH SCHOOL,2,22,2,10,6.8,4.4,12,13.2,4.5
2021,THE URBAN ASSEMBLY SCHOOL FOR COLLABORATIVE HEALTH,73K764,K764,HIGH SCHOOL,2,27,5,9,7.9,3.6,18,3.9,2.4
2021,NELSON MANDELA HIGH SCHOOL,73K765,K765,HIGH SCHOOL,1,22,3,10,11.2,3.3,12,12.7,2.6
2021,RACHEL CARSON HIGH SCHOOL FOR COASTAL STUDIES,76K344,K344,HIGH SCHOOL,4,36,15,13,12.7,8.3,23,8,5.2
2021,ABRAHAM LINCOLN HIGH SCHOOL,76K410,K410,HIGH SCHOOL,9,122,34,45,10.7,7.5,77,11.5,9.3
2021,BROOKLYN FRONTIERS HIGH SCHOOL,76K423,K423,HIGH SCHOOL,3,23,2,13,10.1,6.4,10,5.2,3.9
2021,DIGITAL ARTS AND CINEMA TECHNOLOGY HIGH SCHOOL,76K429,K429,HIGH SCHOOL,2,26,6,7,9.4,6.6,19,6.3,4.9
2021,BROOKLYN TECHNICAL HIGH SCHOOL,76K430,K430,HIGH SCHOOL,12,263,37,136,14.7,10.1,127,14.4,9.4
2021,BROOKLYN LATIN SCHOOL  THE,76K449,K449,HIGH SCHOOL,3,43,9,18,6.9,5.4,25,8.1,5.5
2021,THE WILLIAMSBURG HIGH SCHOOL OF ART AND TECHNOLOGY,76K454,K454,HIGH SCHOOL,2,24,9,11,9.7,7,13,9.1,5.2
2021,BOYS AND GIRLS HIGH SCHOOL,76K455,K455,HIGH SCHOOL,4,40,17,13,12.5,6.3,27,9.2,6.3
2021,JOHN JAY SCHOOL FOR LAW,76K462,K462,HIGH SCHOOL,3,34,4,13,4.9,4.1,21,6.9,3.8
2021,CYBERARTS STUDIO ACADEMY,76K463,K463,HIGH SCHOOL,2,18,5,6,11.5,3.1,12,13.5,5.6
2021,PROGRESS HIGH SCHOOL FOR PROFESSIONAL CAREERS,76K474,K474,HIGH SCHOOL,5,40,21,22,11.9,8.4,18,8.4,5.9
2021,EAST WILLIAMSBURG SCHOLARS ACADEMY,76K477,K477,HIGH SCHOOL,3,23,4,10,17.6,10.2,13,16.1,9.1
2021,THE HIGH SCHOOL FOR ENTERPRISE  BUSINESS AND TECHN,76K478,K478,HIGH SCHOOL,5,44,8,25,12.4,9.3,19,12.9,9.4
2021,THE URBAN ASSEMBLY SCHOOL FOR LAW AND JUSTICE,76K483,K483,HIGH SCHOOL,2,31,8,10,8.6,4.4,21,9.5,5.7
2021,HIGH SCHOOL OF TELECOMMUNICATION ARTS AND TECHNOLO,76K485,K485,HIGH SCHOOL,7,85,21,34,8.2,8.1,51,9.1,8.1
2021,FORT HAMILTON HIGH SCHOOL,76K490,K490,HIGH SCHOOL,14,237,77,98,12.3,10.3,139,10.8,8.7
2021,BROOKLYN HIGH SCHOOL FOR LAW AND TECHNOLOGY,76K498,K498,HIGH SCHOOL,3,39,6,23,7.8,5.7,16,11.3,7.3
2021,COBBLE HILL SCHOOL OF AMERICAN STUDIES,76K519,K519,HIGH SCHOOL,4,32,9,14,11.4,6.7,18,9.8,5.5
2021,WEST BROOKLYN COMMUNITY HIGH SCHOOL,76K529,K529,HIGH SCHOOL,2,17,3,8,14,8.4,9,7.7,5.3
2021,WILLIAMSBURG HIGH SCHOOL FOR ARCHITECTURE AND DESI,76K558,K558,HIGH SCHOOL,4,35,10,14,12.4,8.1,21,10,7.6
2021,LIFE ACADEMY HIGH SCHOOL FOR FILM AND MUSIC,76K559,K559,HIGH SCHOOL,3,18,6,9,17.7,8.2,9,10.5,4.9
2021,WILLIAMSBURG PREPARATORY SCHOOL,76K561,K561,HIGH SCHOOL,4,50,9,21,9.9,5.8,29,10,5.1
2021,BROWNSVILLE ACADEMY HIGH SCHOOL,76K568,K568,HIGH SCHOOL,2,9,3,*,,,*,,
2021,LEADERS HIGH SCHOOL,76K572,K572,HIGH SCHOOL,2,28,11,6,9.8,6.1,22,6.3,4
2021,GEORGE WESTINGHOUSE CAREER AND TECHNICAL EDUCATION,76K605,K605,HIGH SCHOOL,5,52,17,25,8.5,6.1,26,8.2,6.1
2021,A-TECH HIGH SCHOOL,76K610,K610,HIGH SCHOOL,2,32,11,15,9.2,5,17,8.6,3.1
2021,WILLIAM E. GRADY CAREER AND TECHNICAL EDUCATION HI,76K620,K620,HIGH SCHOOL,4,38,21,18,14.1,11.4,20,12.1,9.7
2021,METROPOLITAN DIPLOMA PLUS HIGH SCHOOL,76K647,K647,HIGH SCHOOL,2,19,3,6,9.5,8,13,9.3,4
2021,BROOKLYN HIGH SCHOOL OF THE ARTS,76K656,K656,HIGH SCHOOL,4,66,11,26,10,6.3,40,9.1,6.4
2021,RESEARCH AND SERVICE HIGH SCHOOL,76K669,K669,HIGH SCHOOL,3,19,4,6,9.1,4.2,13,10.5,4.4
2021,EAST BROOKLYN COMMUNITY HIGH SCHOOL,76K673,K673,HIGH SCHOOL,2,20,3,8,10.2,5,12,9.9,5.3
2021,CITY POLYTECHNIC HIGH SCHOOL OF ENGINEERING  ARCHI,76K674,K674,HIGH SCHOOL,3,30,11,14,9.2,4.9,16,7.2,3.2
2021,EL PUENTE ACADEMY FOR PEACE AND JUSTICE,76K685,K685,HIGH SCHOOL,2,18,7,5,10,11.2,13,13.8,6.7
2021,THE BROOKLYN ACADEMY OF GLOBAL FINANCE,76K688,K688,HIGH SCHOOL,2,12,4,*,,,*,,
2021,SOUTH BROOKLYN COMMUNITY HIGH SCHOOL,76K698,K698,HIGH SCHOOL,3,14,7,5,13.8,3.9,9,12.3,6.1
2021,LIBERATION DIPLOMA PLUS,76K728,K728,HIGH SCHOOL,2,14,6,*,,,*,,
2021,CSI HIGH SCHOOL FOR INTERNATIONAL STUDIES,76R047,R047,HIGH SCHOOL,2,28,13,8,11.7,8.5,20,13.7,9.8
2021,GAYNOR MCCOWN EXPEDITIONARY LEARNING SCHOOL,76R064,R064,HIGH SCHOOL,3,33,17,12,12.9,8.1,21,9.8,7.3
2021,NEW DORP HIGH SCHOOL,76R440,R440,HIGH SCHOOL,12,188,87,77,12.1,9.9,111,10.6,9.3
2021,PORT RICHMOND HIGH SCHOOL,76R445,R445,HIGH SCHOOL,10,102,47,39,13.5,9.3,63,11.2,8.2
2021,CURTIS HIGH SCHOOL,76R450,R450,HIGH SCHOOL,13,137,33,47,17.3,14.4,90,12.3,10.4
2021,TOTTENVILLE HIGH SCHOOL,76R455,R455,HIGH SCHOOL,11,212,105,73,14.8,12.7,139,11.9,9.3
2021,SUSAN E. WAGNER HIGH SCHOOL,76R460,R460,HIGH SCHOOL,13,181,149,74,13.6,11,107,11.8,9.6
2021,CONCORD HIGH SCHOOL,76R470,R470,HIGH SCHOOL,2,16,2,6,23.6,8.3,10,17.9,8
2021,RALPH R. MCKEE CAREER AND TECHNICAL EDUCATION HIGH,76R600,R600,HIGH SCHOOL,5,57,40,31,10.3,7.8,26,10,7.5
2021,STATEN ISLAND TECHNICAL HIGH SCHOOL,76R605,R605,HIGH SCHOOL,6,60,15,23,13.8,10.3,37,14,10.3
2021,INTERNATIONAL HIGH SCHOOL FOR HEALTH SCIENCES,77Q236,Q236,HIGH SCHOOL,2,22,5,7,9.4,5.3,15,8.2,4
2021,VERITAS ACADEMY,77Q240,Q240,HIGH SCHOOL,3,40,9,16,10.9,4.7,24,9.7,3.9
2021,QUEENS HIGH SCHOOL FOR LANGUAGE STUDIES,77Q241,Q241,HIGH SCHOOL,3,29,5,8,6.3,3.5,21,8.3,4
2021,INSTITUTE FOR HEALTH PROFESSIONS AT CAMBRIA HEIGHT,77Q243,Q243,HIGH SCHOOL,3,34,5,8,4.9,4.5,26,8.2,4
2021,QUEENS PREPARATORY ACADEMY,77Q248,Q248,HIGH SCHOOL,2,19,3,6,18.9,7.1,13,8.6,5.3
2021,ENERGY TECH HIGH SCHOOL,77Q258,Q258,HIGH SCHOOL,2,38,10,15,5.8,3.5,23,7.2,3.2
2021,FREDERICK DOUGLASS ACADEMY VI HIGH SCHOOL,77Q260,Q260,HIGH SCHOOL,2,27,6,9,13.4,7.7,18,10.9,3.9
2021,VOYAGES PREP - SOUTH QUEENS,77Q261,Q261,HIGH SCHOOL,3,18,5,8,16,5.5,10,12.4,5.4
2021,FLUSHING INTERNATIONAL HIGH SCHOOL,77Q263,Q263,HIGH SCHOOL,2,31,5,8,9.8,8.5,23,11.5,8.7
2021,ACADEMY OF FINANCE AND ENTERPRISE,77Q264,Q264,HIGH SCHOOL,4,37,6,15,11,7.1,22,11.1,6.6
2021,EXCELSIOR PREPARATORY HIGH SCHOOL,77Q265,Q265,HIGH SCHOOL,2,24,4,5,15.9,11.9,19,12.6,9.3
2021,HIGH SCHOOL OF APPLIED COMMUNICATION,77Q267,Q267,HIGH SCHOOL,3,28,4,15,6.9,3.4,13,10.8,6.7
2021,GEORGE WASHINGTON CARVER HIGH SCHOOL FOR THE SCIEN,77Q272,Q272,HIGH SCHOOL,2,21,6,8,17.4,10.8,13,16.3,7.8
2021,CIVIC LEADERSHIP ACADEMY,77Q293,Q293,HIGH SCHOOL,3,40,11,15,6.6,4.9,25,9.6,5.6
2021,PAN AMERICAN INTERNATIONAL HIGH SCHOOL,77Q296,Q296,HIGH SCHOOL,3,30,7,14,9.7,6.3,16,6.3,4.2
2021,BARD HIGH SCHOOL EARLY COLLEGE QUEENS,77Q299,Q299,HIGH SCHOOL,3,45,8,20,8.5,7.1,25,7,5.6
2021,ACADEMY FOR CAREERS IN TELEVISION AND FILM,77Q301,Q301,HIGH SCHOOL,3,41,10,20,7.5,6,21,6.1,5.2
2021,QUEENS HIGH SCHOOL FOR INFORMATION  RESEARCH  AND,77Q302,Q302,HIGH SCHOOL,4,32,5,18,12.5,5,14,14.3,4.5
2021,ROBERT H. GODDARD HIGH SCHOOL OF COMMUNICATION ART,77Q308,Q308,HIGH SCHOOL,3,36,8,12,12.5,8.4,24,11.7,8.1
2021,BENJAMIN FRANKLIN HIGH SCHOOL FOR FINANCE & INFORM,77Q313,Q313,HIGH SCHOOL,2,30,2,9,10.6,3.7,21,9.6,3.2
2021,EPIC HIGH SCHOOL - SOUTH,77Q314,Q314,HIGH SCHOOL,3,26,5,9,8.2,2.8,17,4.1,2
2021,BUSINESS TECHNOLOGY EARLY COLLEGE HIGH SCHOOL,77Q315,Q315,HIGH SCHOOL,3,33,5,14,7.7,3.6,19,9,3.7
2021,ROCKAWAY PARK HIGH SCHOOL FOR ENVIRONMENTAL SUSTAI,77Q324,Q324,HIGH SCHOOL,3,23,7,7,14,7.1,16,10.8,6.1
2021,HILLSIDE ARTS & LETTERS ACADEMY,77Q325,Q325,HIGH SCHOOL,3,31,4,6,11.9,4.1,25,8.4,4.9
2021,CAMBRIA HEIGHTS ACADEMY,77Q326,Q326,HIGH SCHOOL,3,27,3,13,7.5,4,14,9.8,4.9
2021,HIGH SCHOOL FOR COMMUNITY LEADERSHIP,77Q328,Q328,HIGH SCHOOL,3,26,6,9,7.9,4.9,17,7.9,5.5
2021,EPIC HIGH SCHOOL - NORTH,77Q334,Q334,HIGH SCHOOL,3,30,6,14,5.2,2.4,16,6.4,2.5
2021,QUEENS SATELLITE HIGH SCHOOL FOR OPPORTUNITY,77Q338,Q338,HIGH SCHOOL,2,13,3,*,,,*,,
2021,JAMAICA GATEWAY TO THE SCIENCES,77Q350,Q350,HIGH SCHOOL,3,30,5,14,6.1,4.6,16,7.1,4.6
2021,ROCKAWAY COLLEGIATE HIGH SCHOOL,77Q351,Q351,HIGH SCHOOL,2,28,6,5,8.8,3.7,23,7.7,3.6
2021,AUGUST MARTIN HIGH SCHOOL,77Q400,Q400,HIGH SCHOOL,3,32,8,11,9.5,4,20,9.4,3.6
2021,BENJAMIN N. CARDOZO HIGH SCHOOL,77Q415,Q415,HIGH SCHOOL,9,190,36,77,14,11.8,113,13.9,10.3
2021,JOHN BOWNE HIGH SCHOOL,77Q425,Q425,HIGH SCHOOL,14,189,57,73,14.2,10.9,115,11.9,9.1
2021,FRANCIS LEWIS HIGH SCHOOL,77Q430,Q430,HIGH SCHOOL,11,246,68,81,13.5,10.2,165,12.1,9.6
2021,MARTIN VAN BUREN HIGH SCHOOL,77Q435,Q435,HIGH SCHOOL,9,68,18,27,18.1,13.3,41,15.5,12
2021,FOREST HILLS HIGH SCHOOL,77Q440,Q440,HIGH SCHOOL,11,220,36,86,13.6,10.7,134,11.9,9.3
2021,WILLIAM CULLEN BRYANT HIGH SCHOOL,77Q445,Q445,HIGH SCHOOL,12,146,31,57,8.6,6.9,89,10.4,8.8
2021,LONG ISLAND CITY HIGH SCHOOL,77Q450,Q450,HIGH SCHOOL,13,138,38,57,12.6,9.8,81,12.6,10.3
2021,NEWTOWN HIGH SCHOOL,77Q455,Q455,HIGH SCHOOL,11,107,26,38,15.9,13.6,69,12.5,10.7
2021,FLUSHING HIGH SCHOOL,77Q460,Q460,HIGH SCHOOL,10,93,23,35,9.1,7.2,58,9.7,7.1
2021,RICHMOND HILL HIGH SCHOOL,77Q475,Q475,HIGH SCHOOL,12,116,29,46,14.7,12.2,70,13.2,10.7
2021,JOHN ADAMS HIGH SCHOOL,77Q480,Q480,HIGH SCHOOL,10,175,46,64,9.6,7,111,8.5,6.1
2021,GROVER CLEVELAND HIGH SCHOOL,77Q485,Q485,HIGH SCHOOL,9,105,31,46,15.4,13.8,59,12.1,10.6
2021,MATHEMATICS  SCIENCE RESEARCH AND TECHNOLOGY MAGNE,77Q492,Q492,HIGH SCHOOL,3,24,7,12,5.7,3.6,12,11.5,3
2021,BAYSIDE HIGH SCHOOL,77Q495,Q495,HIGH SCHOOL,11,158,42,61,16.3,12.5,97,13,10.4
2021,HUMANITIES & ARTS MAGNET HIGH SCHOOL,77Q498,Q498,HIGH SCHOOL,2,25,5,11,12.7,6.4,14,9.1,3.6
2021,FRANK SINATRA SCHOOL OF THE ARTS HIGH SCHOOL,77Q501,Q501,HIGH SCHOOL,4,54,12,29,12.9,8.2,25,12.8,8.9
2021,INFORMATION TECHNOLOGY HIGH SCHOOL,77Q502,Q502,HIGH SCHOOL,4,59,15,31,13.2,9.1,28,15.3,9.6
2021,HILLCREST HIGH SCHOOL,77Q505,Q505,HIGH SCHOOL,12,162,46,60,14.3,11.3,102,13.5,10.1
2021,MIDDLE COLLEGE HIGH SCHOOL AT LAGUARDIA COMMUNITY,77Q520,Q520,HIGH SCHOOL,3,23,7,13,15.8,13.3,10,11.5,10.6
2021,TOWNSEND HARRIS HIGH SCHOOL,77Q525,Q525,HIGH SCHOOL,6,67,12,33,13.7,8.4,34,13.5,10.9
2021,INTERNATIONAL HIGH SCHOOL AT LAGUARDIA COMMUNITY C,77Q530,Q530,HIGH SCHOOL,3,28,4,10,11.1,8.4,18,16.4,12.3
2021,QUEENS ACADEMY HIGH SCHOOL,77Q540,Q540,HIGH SCHOOL,3,23,5,14,12.2,6.5,9,7.7,3.7
2021,HIGH SCHOOL FOR ARTS AND BUSINESS,77Q550,Q550,HIGH SCHOOL,5,47,10,26,13.8,10.3,21,13.4,9.8
2021,NEWCOMERS HIGH SCHOOL,77Q555,Q555,HIGH SCHOOL,4,51,8,17,18.2,16.7,34,17.7,13.3
2021,QUEENS HIGH SCHOOL OF TEACHING  LIBERAL ARTS AND T,77Q566,Q566,HIGH SCHOOL,5,63,12,16,12,8.7,47,12.9,9.9
2021,ACADEMY OF AMERICAN STUDIES,77Q575,Q575,HIGH SCHOOL,6,53,9,15,16.1,11.3,38,11.7,7.1
2021,MASPETH HIGH SCHOOL,77Q585,Q585,HIGH SCHOOL,3,68,13,37,7.6,3.7,31,4,3.1
2021,QUEENS TECHNICAL HIGH SCHOOL,77Q600,Q600,HIGH SCHOOL,7,96,21,43,13.9,12.5,53,11.6,10
2021,AVIATION CAREER & TECHNICAL EDUCATION HIGH SCHOOL,77Q610,Q610,HIGH SCHOOL,9,130,23,75,14,13.7,55,14,11.9
